particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
25,25,,,-7899,-10247,<50,100-200,fiber/filament,black,,,25,intensity.24,b06c4a70f772547ae1a5dcc72dec592e,0.652153846,0.7,FALSE,6.924392387,4,TRUE,FALSE,1,4,CCSL_March142022_a_top_100_1-250025.CSV,CC BY-NC,intensity.24,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,867f9cf381e8b91750093a8c0ca0abe7,5509.909011,rruff,raman,wakabayashilite,minerals,wakabayashilite__r150064__broad_scan__780__0__unoriented__raman_data_raw__24129,rruff,r150064,"(as,sb)_6_as_4_s_14_","jas roux, la chapelle en valgaudemard, hautes-alpes, provence-alpes-cte d'azur, france",rock currier,the identification of this mineral has been confirmed by single-crystal x-ray diffraction.,rruff.info/r150064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yellow braded or fibrous crystals, associated with black metallic chabournite with conchoidal fracture (r140106), red realgar, and colorless massive or tabular celestine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.942399347
26,1,,,-6840,-5915,200-300,200-300,fragment,translucent,,,26,intensity.25,8cc79e3af239e30f74dbfbe1e1f698f6,0.88749465,0.7,TRUE,15.34582544,4,TRUE,TRUE,2,4,CCSL_March142022_a_top_100_26-500001.CSV,CC BY-NC,intensity.25,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0dd064e8eca687a9954ad422b36ad04b,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
27,2,,,-6969,-9294,100-200,100-200,fragment,brown,,,27,intensity.26,d17f8cae31a6d96f2869bfb81ce34938,0.854349634,0.7,TRUE,4.663266935,4,TRUE,TRUE,3,4,CCSL_March142022_a_top_100_26-500002.CSV,CC BY-NC,intensity.26,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ecbed70cc2c8c735580aa5689a2b8ccc,11.48383668,"flopp, de frond et al. 2021",ftir,c11. pink fiber,polymers,c11. pink fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13:07:15,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.973158018
28,3,,,-6747,-9492,50-100,50-100,fragment,white ,silver color,,28,intensity.27,20e7623e4a4ef9243806aba7e9cd0133,0.821615285,0.7,TRUE,5.705168111,4,TRUE,TRUE,4,4,CCSL_March142022_a_top_100_26-500003.CSV,CC BY-NC,intensity.27,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ee131b54b27f0cb795b1966c1e3c8d3a,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
29,4,,,-7011,-9427,<50,300-400,fiber/filament,translucent,,,29,intensity.28,45080641d25796f832aa90164d100f86,0.858257731,0.7,TRUE,8.327611068,4,TRUE,TRUE,5,4,CCSL_March142022_a_top_100_26-500004.CSV,CC BY-NC,intensity.28,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,cbe5b12e746863c2964e523316c3e00a,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
30,5,,,-7312,-11126,100-200,400-500,fragment,translucent,,,30,intensity.29,b2c045844d84dac75d8c3229375d753a,0.848414456,0.7,TRUE,7.564993105,4,TRUE,TRUE,6,4,CCSL_March142022_a_top_100_26-500005.CSV,CC BY-NC,intensity.29,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e8c99ece3e9fc9740bc1081c08257cfc,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
31,6,,,-6996,-13365,<50,200-300,fiber/filament,translucent,,,31,intensity.30,45080641d25796f832aa90164d100f86,0.872484658,0.7,TRUE,7.855266089,4,TRUE,TRUE,7,4,CCSL_March142022_a_top_100_26-500006.CSV,CC BY-NC,intensity.30,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0e4df14d01dbb8cfdaf96dbc39755028,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
32,7,,,-7207,-15574,50-100,50-100,fragment,white ,,,32,intensity.31,f123447c3f6795a1bbbc77d52f40ede7,0.789016262,0.7,TRUE,7.102123372,4,TRUE,TRUE,8,4,CCSL_March142022_a_top_100_26-500007.CSV,CC BY-NC,intensity.31,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,50eb1537db8715492a1534095cd63ea5,13.33178385,kimmel_center,ftir,res 9 pisticia lentiscus,"organic materials, minerals, archeology",./resin tree modern pisticia lentiscus.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 18:52:24,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.920401392
33,8,,,-7041,-19653,<50,500-600,fiber/filament,brown,,,33,intensity.32,e42f6ddbda160f2a9b764f2a3475ce9e,0.749265465,0.7,TRUE,5.813139432,4,TRUE,TRUE,1,5,CCSL_March142022_a_top_100_26-500008.CSV,CC BY-NC,intensity.32,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1f5ce18a4630a6f8d00fa92447b4e570,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
34,9,,,-7107,-20169,<50,300-400,fiber/filament,translucent,remainder disappears into the dark,,34,intensity.33,88b29a4285c7eb892e51418371884086,0.737400181,0.7,TRUE,5.006287847,4,TRUE,TRUE,2,5,CCSL_March142022_a_top_100_26-500009.CSV,CC BY-NC,intensity.33,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0884ddefb538df1d7c2bd8f7288ef2b1,13.56608224,kimmel_center,ftir,"basalt from chispin, israel","organic materials, minerals, archeology","./basalt from chispin, israel.dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2009 14:13:30,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,mineral,0.941627241
35,10,,,-6927,-20491,<50,50-100,film,translucent,,,35,intensity.34,94b2ccb77da25b58e8da3dd45ced8292,0.773604269,0.7,TRUE,6.890367496,4,TRUE,TRUE,3,5,CCSL_March142022_a_top_100_26-500010.CSV,CC BY-NC,intensity.34,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7eac0d7f208bbe523115a91bc5b8608b,8.046903816,"suja sukumaran, thermo fisher scientific",ftir,cellulose,"polymer, minerals, organic materials",46 suja,,,,,,,,,,,omnic correlation: 90,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.905512656
36,11,,,-6725,-20014,<50,400-500,fiber/filament,translucent,,,36,intensity.35,45080641d25796f832aa90164d100f86,0.89769127,0.7,TRUE,7.297971406,4,TRUE,TRUE,4,5,CCSL_March142022_a_top_100_26-500011.CSV,CC BY-NC,intensity.35,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,dd9cdbf8c2f7a8388f72c6adac3f815f,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
37,12,,,-6745,-16445,100-200,200-300,fragment,white ,,,37,intensity.36,5b0dd79fa633a504d5097262ae528e6a,0.77128002,0.7,TRUE,8.080983346,4,TRUE,TRUE,5,5,CCSL_March142022_a_top_100_26-500012.CSV,CC BY-NC,intensity.36,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,51fd23dd15b731ff30f7434c595a070c,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
38,13,,,-6775,-4736,100-200,100-200,fragment,,"color unknown, in the dark",,38,intensity.37,df0424380ded77d13bdcc87cc5d0b325,0.882374622,0.7,TRUE,22.23733719,4,TRUE,TRUE,6,5,CCSL_March142022_a_top_100_26-500013.CSV,CC BY-NC,intensity.37,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6a8de8726523c9b6702167f6318a6f59,17.93040782,kimmel_center,ftir,egg yolk,"organic materials, minerals, archeology",./egg yolk.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2009 11:10,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,polyamides (polylactams),0.913832702
39,14,,,-6392,-4431,<50,100-200,fragment,,"color unknown, in the dark",,39,intensity.38,20e7623e4a4ef9243806aba7e9cd0133,0.793091421,0.7,TRUE,3.629284685,4,FALSE,FALSE,7,5,CCSL_March142022_a_top_100_26-500014.CSV,CC BY-NC,intensity.38,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8ab2807e2e21e41ebbc04408d140dcc4,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
40,15,,,-6044,-6506,50-100,100-200,fragment,brown,,,40,intensity.39,f15ed4ed0ef2013b846882420838e60e,0.831688513,0.7,TRUE,5.59414073,4,TRUE,TRUE,8,5,CCSL_March142022_a_top_100_26-500015.CSV,CC BY-NC,intensity.39,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f77453fae843d7be642b548995e2abeb,9.057367626,win cowger and sebastian primpke,ftir,fibre_cocoanut,"polymer, minerals, organic materials",reflectance_5_a2_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cocoanut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.986783679
41,16,,,-6116,-13086,<50,300-400,fiber/filament,translucent,,,41,intensity.40,fa9adae66b233d863a2f052f83a97d75,0.875591761,0.7,TRUE,8.352088384,4,TRUE,TRUE,1,6,CCSL_March142022_a_top_100_26-500016.CSV,CC BY-NC,intensity.40,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,05a93ea382d7b1226155a26711300d9d,10.19306544,primpke et al. 2018,ftir,fibre hemp fine,"polymer, minerals, organic materials",86primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989969847
42,17,,,-64411,-14288,<50,200-300,fiber/filament,translucent,,,42,intensity.41,fa9adae66b233d863a2f052f83a97d75,0.845663863,0.7,TRUE,6.141374743,4,TRUE,TRUE,2,6,CCSL_March142022_a_top_100_26-500017.CSV,CC BY-NC,intensity.41,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a9a7255258497665fead122c3848db6c,10.19306544,primpke et al. 2018,ftir,fibre hemp fine,"polymer, minerals, organic materials",86primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989969847
43,18,,,-6110,-18885,<50,50-100,fragment,white ,,,43,intensity.42,e42f6ddbda160f2a9b764f2a3475ce9e,0.85430411,0.7,TRUE,4.789298361,4,TRUE,TRUE,3,6,CCSL_March142022_a_top_100_26-500018.CSV,CC BY-NC,intensity.42,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8073efab54bc82361cc17961a46b5630,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
44,19,,,-6067,-20061,100-200,100-200,fragment,white ,white-brown,,44,intensity.43,8b652374b67d0b62bfaf6cce01d1c775,0.831794909,0.7,TRUE,9.758544839,4,TRUE,TRUE,4,6,CCSL_March142022_a_top_100_26-500019.CSV,CC BY-NC,intensity.43,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,37fe53e8aac55cad002e34408bb9951a,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
45,20,,,-5885,-19913,50-100,50-100,fragment,brown,,,45,intensity.44,58375be1bf614f270e8260c7ee3bea91,0.851988595,0.7,TRUE,5.505320293,4,TRUE,TRUE,5,6,CCSL_March142022_a_top_100_26-500020.CSV,CC BY-NC,intensity.44,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,54c546d62fbe31e109e3e230c0c2eff0,7.19262547,win cowger and sebastian primpke,ftir,fibre_jute,"polymer, minerals, organic materials",reflectance_5_a7_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_jute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.975520973
46,21,,,-5622,-17067,200-300,1000-2000,fragment,translucent,large particle,,46,intensity.45,b2c045844d84dac75d8c3229375d753a,0.839663792,0.7,TRUE,9.848743606,4,TRUE,TRUE,6,6,CCSL_March142022_a_top_100_26-500021.CSV,CC BY-NC,intensity.45,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2274a23800e3e2450288804fb67b0a64,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
47,22,,,-5874,-16011,100-200,200-300,fragment,translucent,,,47,intensity.46,8cc79e3af239e30f74dbfbe1e1f698f6,0.910240467,0.7,TRUE,27.56547393,4,TRUE,TRUE,7,6,CCSL_March142022_a_top_100_26-500022.CSV,CC BY-NC,intensity.46,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,acfc3835c93be3c0a14f873c64515db6,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
48,23,,,-5706,-12281,<50,200-300,fiber/filament,translucent,,,48,intensity.47,1b7283d541f70f7631cd36f0f1ad88e0,0.819785591,0.7,TRUE,7.406748435,4,TRUE,TRUE,8,6,CCSL_March142022_a_top_100_26-500023.CSV,CC BY-NC,intensity.47,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,26c654faacffc79551baa5984ed7e354,10.70032856,primpke et al. 2018,ftir,fibre jute,"polymer, minerals, organic materials",101primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.926498025
49,24,,,-5862,-4495,100-200,100-200,fragment,translucent,color is hard to tell,,49,intensity.48,5b0dd79fa633a504d5097262ae528e6a,0.821131765,0.7,TRUE,9.871840206,4,TRUE,TRUE,1,7,CCSL_March142022_a_top_100_26-500024.CSV,CC BY-NC,intensity.48,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,667fc672c76c70ec749466b4406e0a91,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
50,25,,,-5228,-5038,50-100,100-200,fragment,white ,,,50,intensity.49,8cc79e3af239e30f74dbfbe1e1f698f6,0.89740486,0.7,TRUE,25.49141212,4,TRUE,TRUE,2,7,CCSL_March142022_a_top_100_26-500025.CSV,CC BY-NC,intensity.49,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c9da1869f15ba9044f7108d208582ee9,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
