particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
105,5,,,276,-4020,50-100,100-200,fragment,yellow,yellow-brown,,105,V2.4,45e6b3d089c8f1eb3526bf27c9cdb633,0.890245,0.7,TRUE,6.666503,4,TRUE,TRUE,5,1,CUES_March242022_a_top_100_101-1250005.CSV,CC BY-NC,V2.4,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,48e92d3f3c57c58da3db3ba0d4a02e71,15.06957,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.96423,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896
106,6,,,256,-4194,<50,<50,fragment,yellow,yellow-brown,,106,V2.5,8c816547aca34383a58f74b1de7b72c0,0.672698,0.7,FALSE,9.588953,4,TRUE,FALSE,6,1,CUES_March242022_a_top_100_101-1250006.CSV,CC BY-NC,V2.5,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,cdb54660e36e4fb2ee8508f26cfafc99,4.479125,microplastix,ftir,(insitu 07) pe,,,,,,,,,,,,absorbance,,,,,,,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",,,,,,,,,,,,,,,,,robin lenz,vlfr,insitu,dry,nobio,atr,999999,7,/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/in situ plastics/ftird_vlfr_in situ plastics/biofilm removal/atr/isp_d_n.r/7/220929_isp_d_7nr_biofilm.csv,villefranche-sur-mer,france,43.69639,7.309167,d7dc2b23124169e862f10024b9452d2bed20401306992fb913ca22cba48a31d1,cm-1,a,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(ethylene),polyolefins (polyalkenes),0.686685
107,7,,,784,-2524,50-100,50-100,fragment,brown,translucent-brown,,107,V2.6,2e88aea710c5b0efab8129e2413bc8c3,0.837554,0.7,TRUE,5.288958,4,TRUE,TRUE,7,1,CUES_March242022_a_top_100_101-1250007.CSV,CC BY-NC,V2.6,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1ec52c5972210af0ca75006bf995446f,7.335604,win cowger and sebastian primpke,ftir,fur_angora_rabbit,"polymer, minerals, organic materials",reflectance_5_c7_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,fur,fur_angora_rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.989257
108,8,,,1423,-2944,<50,600-700,fiber/filament,translucent,,,108,V2.7,3f0107c89e9bb0dc4814b1c61fdbdfc0,0.792908,0.7,TRUE,6.11643,4,TRUE,TRUE,8,1,CUES_March242022_a_top_100_101-1250008.CSV,CC BY-NC,V2.7,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1316ba73d6eac743d61148040910888d,8.997308,"flopp, de frond et al. 2021",ftir,cotton 6. green fiber,polymers,cotton 6. green fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:22:41,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,########,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.98915
109,9,,,1123,-5682,<50,50-100,fragment,translucent,,,109,V2.8,d96cac92ab746d4a955d85e50630a81b,0.781849,0.7,TRUE,8.606238,4,TRUE,TRUE,9,1,CUES_March242022_a_top_100_101-1250009.CSV,CC BY-NC,V2.8,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3df0f470a47f7c6d86cd8b61fa00e1a8,10.33305,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e8_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.973421
110,10,,,920,-23216,<50,50-100,fiber/filament,translucent,"remainder of the particle on the edge, full length unknown",,110,V2.9,2f9f2f519aa6a9b0cbbeca01db3a9d63,0.670974,0.7,FALSE,3.82362,4,FALSE,FALSE,10,1,CUES_March242022_a_top_100_101-1250010.CSV,CC BY-NC,V2.9,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,dcd1428be38e3391b5ca30915871a8f1,74.86878,rruff,raman,vesuvianite,minerals,vesuvianite__r050233__broad_scan__780__0__unoriented__raman_data_raw__17524,rruff,r050233,"(ca,na)_19_(al,mg,fe^3+^)_13_(sio_4_)_10_(si_2_o_7_)_4_(oh,f,o)_10_","ludwig, nevada, usa",marcus origlieri,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r050233,ca_19.00_(al_10.04_mg_2.54_fe^2+^_0.42_)_=13_(si_17.96_al_0.04_)_=18_o_68_((oh)_9.66_f_0.34_)_=10_ ; boron not analyzed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pale green euhedral single crystal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.824256
111,11,,,1419,-11744,100-200,100-200,film,translucent,translucent-white,,111,V2.10,023801e2f40e97e09d60322e72fe7bf7,0.767409,0.7,TRUE,6.411477,4,TRUE,TRUE,11,1,CUES_March242022_a_top_100_101-1250011.CSV,CC BY-NC,V2.10,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6788bc65027b2db9f521d0b67d52cda7,235.6795,rruff,raman,rutile,minerals,rutile__r050031__broad_scan__532__0__unoriented__raman_data_raw__14888,rruff,r050031,ti^4+^o_2_,"chester city, pennsylvannia, usa",university of arizona mineral museum,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r050031,tio_2_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reddish brown single crystal fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.930767
112,12,,,1627,-2453,50-100,100-200,fragment,brown,,,112,V2.11,f002d5e4d554c38cfea644f0f49bd3ec,0.880428,0.7,TRUE,6.747412,4,TRUE,TRUE,12,1,CUES_March242022_a_top_100_101-1250012.CSV,CC BY-NC,V2.11,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,84209e94a1e9505ab14d622cfb6e45b5,6.511564,usda,ftir,soil,soil,297982xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989121
113,13,,,1794,-2481,200-300,200-300,fragment,white ,,,113,V2.12,8b652374b67d0b62bfaf6cce01d1c775,0.829426,0.7,TRUE,12.03039,4,TRUE,TRUE,13,1,CUES_March242022_a_top_100_101-1250013.CSV,CC BY-NC,V2.12,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,82391e5af7aed2938e400b7cb2100749,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
114,14,,,1813,-5245,<50,50-100,fiber/filament,translucent,,,114,V2.13,72017f6ae3318c804574ebf63c343bc7,0.856111,0.7,TRUE,12.77642,4,TRUE,TRUE,14,1,CUES_March242022_a_top_100_101-1250014.CSV,CC BY-NC,V2.13,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5d73a0843324a4787203a34231703c7b,42.88764,primpke et al. 2018,ftir,phenoxy resin,"polymer, minerals, organic materials",168primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,"white, transparent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pellets,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)",plastic,,other material,0.811059
115,15,,,2211,-6340,50-100,50-100,fragment,white ,,,115,V2.14,f123447c3f6795a1bbbc77d52f40ede7,0.7517,0.7,TRUE,7.644499,4,TRUE,TRUE,1,2,CUES_March242022_a_top_100_101-1250015.CSV,CC BY-NC,V2.14,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,59261d68cec3d86b7960c9389ed3d6f7,13.33178,kimmel_center,ftir,res 9 pisticia lentiscus,"organic materials, minerals, archeology",./resin tree modern pisticia lentiscus.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 18:52:24,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.920401
116,16,,,2430,-7206,<50,100-200,fiber/filament,translucent,,,116,V2.15,835012d556093259e75f0aa878aba8e5,0.766332,0.7,TRUE,4.954138,4,TRUE,TRUE,2,2,CUES_March242022_a_top_100_101-1250016.CSV,CC BY-NC,V2.15,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,13e0c57b1139a357bfb1e7fb9376bf4f,151.3456,rruff,raman,mannardite,minerals,mannardite__r080136__broad_scan__532__0__unoriented__raman_data_raw__19191,rruff,r080136,ba(ti^4+^_6_v^3+^_2_)o_16_,"corinto area, minas gerais, brazil",luiz menezes,the identification of this mineral is confirmed by single-crystal x-ray diffraction and chemical analysis.,rruff.info/r080136,ba_1.02_(ti^4+^_5.97_v^3+^_1.82_cr^3+^_0.20_)o_16_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black prismatic inclusion in quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.943658
117,17,,,2347,-15487,100-200,100-200,fragment,white ,,,117,V2.16,60d3d5cd8335c77abce343da2f286049,0.665391,0.7,FALSE,11.89905,4,TRUE,FALSE,3,2,CUES_March242022_a_top_100_101-1250017.CSV,CC BY-NC,V2.16,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c064002e11e57f655b265335e4462a1b,10.66038,moore institute for plastic pollution research,ftir,magnetite,polymers and minerals,mippr_23312 - magnetite.rds,,,,,,,,,reflectance,,,,,,nicolet in10,,,,,,,,,,,,,,,,,,,moore institute for plastic pollution research,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,166,172,427,0,4,bip,"0.000025000, 0.000025000","minerals may not be exact match to material listed as they were extracted from mineral aggregates containing the listed material, so they may just be spatially related.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,mineral,not plastic,,mineral,0.870745
118,18,,,3241,-13509,100-200,100-200,fragment,black,gray,,118,V2.17,2bdf6d5b465087ee2e761775d4d174ee,0.780537,0.7,TRUE,10.08716,4,TRUE,TRUE,4,2,CUES_March242022_a_top_100_101-1250018.CSV,CC BY-NC,V2.17,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,782ad19b1f3ee7420caeb3efbc84a179,7.591739,moore institute for plastic pollution research,ftir,chrystobalite,polymers and minerals,mippr_303346 - chrystobalite.rds,,,,,,,,,reflectance,,,,,,nicolet in10,,,,,,,,,,,,,,,,,,,moore institute for plastic pollution research,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,181,163,427,0,4,bip,"0.000025000, 0.000025000","minerals may not be exact match to material listed as they were extracted from mineral aggregates containing the listed material, so they may just be spatially related.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,mineral,not plastic,,mineral,0.760547
119,19,,,3024,-6607,50-100,50-100,fragment,white ,,,119,V2.18,168ad6bbe951e5da24840ca141ee33d0,0.694563,0.7,FALSE,9.572363,4,TRUE,FALSE,5,2,CUES_March242022_a_top_100_101-1250019.CSV,CC BY-NC,V2.18,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,287ded6d62f042a967474fcbca7c816e,7.13674,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.913668
120,20,,,3118,-2810,100-200,200-300,fragment,brown,,,120,V2.19,d96cac92ab746d4a955d85e50630a81b,0.789641,0.7,TRUE,9.472303,4,TRUE,TRUE,6,2,CUES_March242022_a_top_100_101-1250020.CSV,CC BY-NC,V2.19,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7d8a7a3d7cd0ce4df6b7a5ba6690bf5a,10.33305,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e8_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.973421
121,21,,,2907,-2548,100-200,200-300,fragment,white ,,,121,V2.20,f8c441a7803352ffba7c4b4b33a14a37,0.542086,0.7,FALSE,2.20053,4,FALSE,FALSE,7,2,CUES_March242022_a_top_100_101-1250021.CSV,CC BY-NC,V2.20,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bb74ca0c692bc8ed1d57b0ebaea3f5c5,11.34034,win cowger and sebastian primpke,ftir,fibre_linen,"polymer, minerals, organic materials",reflectance_4_h9_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.952125
122,22,,,3353,-12657,<50,<50,fragment,translucent,,,122,V2.21,f1f63447992ad0d5064b0b8e53c44d1a,0.806864,0.7,TRUE,11.79543,4,TRUE,TRUE,8,2,CUES_March242022_a_top_100_101-1250022.CSV,CC BY-NC,V2.21,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f08412103e374fec093836d3786f6d0b,13.80213,win cowger and sebastian primpke,ftir,camel hair,"polymer, minerals, organic materials",atr_5_c9_1,,,,,,,,,atr,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,other material,0.972432
123,23,,,4155,-17413,<50,200-300,fiber/filament,translucent,,,123,V2.22,023801e2f40e97e09d60322e72fe7bf7,0.812583,0.7,TRUE,5.579525,4,TRUE,TRUE,9,2,CUES_March242022_a_top_100_101-1250023.CSV,CC BY-NC,V2.22,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6f4600b1b06066a51c0d0cdbf2b53a3c,235.6795,rruff,raman,rutile,minerals,rutile__r050031__broad_scan__532__0__unoriented__raman_data_raw__14888,rruff,r050031,ti^4+^o_2_,"chester city, pennsylvannia, usa",university of arizona mineral museum,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r050031,tio_2_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reddish brown single crystal fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.930767
124,24,,,4437,-3144,100-200,100-200,fragment,multi,,,124,V2.23,97df7385b9d5c5d46a2e2837705a4fa0,0.856474,0.7,TRUE,14.00693,4,TRUE,TRUE,10,2,CUES_March242022_a_top_100_101-1250024.CSV,CC BY-NC,V2.23,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5c8351523963dd91c0c9514fe12d63b4,420.7353,kimmel_center,ftir,epidote (wards),"organic materials, minerals, archeology",./epidote (wards).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989918
125,25,,,4534,-3663,<50,600-700,fiber/filament,translucent,,,125,V2.24,e42f6ddbda160f2a9b764f2a3475ce9e,0.873157,0.7,TRUE,7.681362,4,TRUE,TRUE,11,2,CUES_March242022_a_top_100_101-1250025.CSV,CC BY-NC,V2.24,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d418f26e6eb11c15988d70e740e3e0a8,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
126,1,,,4503,-9874,<50,50-100,fiber/filament,translucent,,,126,V2.50,141bc22efd4ce9aaf51545776508d931,0.750178,0.7,TRUE,17.18752,4,TRUE,TRUE,9,4,CUES_March242022_a_top_100_126-1500001.CSV,CC BY-NC,V2.50,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a1f655a2eecb12b35e6c9d7254a23a77,28.60219,win cowger and sebastian primpke,ftir,pet,"polymer, minerals, organic materials",atr_1_c11_1,,,,,,,,,atr,,atr perhaps multiple materials,,,,,clear,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,california,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyterephthalates,plastic,poly(ethylene terephthalate),other plastic,0.8573
127,2,,,4595,-20586,100-200,300-400,film,translucent,web-like,,127,V2.51,b2c045844d84dac75d8c3229375d753a,0.807425,0.7,TRUE,11.00674,4,TRUE,TRUE,10,4,CUES_March242022_a_top_100_126-1500002.CSV,CC BY-NC,V2.51,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,89c92637e744063590335bbf91f387c1,18.87023,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970598
128,3,,,4288,-21740,<50,600-700,fiber/filament,translucent,,,128,V2.52,bf6c59b4e45b58aa80da4529d4db0cb6,0.724751,0.7,TRUE,31.32315,4,TRUE,TRUE,11,4,CUES_March242022_a_top_100_126-1500003.CSV,CC BY-NC,V2.52,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,55889085f469dbbf9a8a2ebaca8689ec,34.61229,rruff,raman,bakerite,minerals,bakerite__r050423__broad_scan__780__0__unoriented__raman_data_processed__18885,rruff,r050423,ca_4_b_5_(sio_4_)_3_(o_3_(oh)_5_),"corkscrew canyon, death valley, california, usa",marcus origlieri,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r050423,ca_4.00_(b_4.99_s_0.01_)_=5_(si_2.97_al_0.03_)_=3_o_15_(oh)_5_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white fine-grained aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.876601
129,4,,,4453,-21933,<50,400-500,fiber/filament,translucent,,,129,V2.53,230f7165264f459b50a69e025efb5de5,0.834513,0.7,TRUE,7.412497,4,TRUE,TRUE,12,4,CUES_March242022_a_top_100_126-1500004.CSV,CC BY-NC,V2.53,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f803044122dcf9c9198c9d1f3ec2ed37,11.1755,win cowger and sebastian primpke,ftir,fibre_viscose,"polymer, minerals, organic materials",atr_5_c3_1,,,,,awi,,,,atr,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,viscose,fibre_viscose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,other plastic,plastic,,other plastic,0.970178
130,5,,,4657,-21607,50-100,100-200,fragment,translucent,,,130,V2.54,9579ab6fccd4e084aeb295969779b046,0.902061,0.7,TRUE,16.65485,4,TRUE,TRUE,13,4,CUES_March242022_a_top_100_126-1500005.CSV,CC BY-NC,V2.54,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,57ff5a4de16e390698e4391f675cbea4,12.37651,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_0,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.975207
