particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
106,6,5403,-12425,5621,-12263,200-300,200-300,film,translucent,*double check if its film or fragment (screenshot saved in folder),,106,V2.5,33b07154e329d8dd80f89251d3b3c9ae,0.907945627,0.7,TRUE,23.18624477,4,TRUE,TRUE,6,1,MeeksBay_March232022_1_100_101-1240006.CSV,CC BY-NC,V2.5,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,9685d464e7acaa9d685244b315bee9e3,12.80183921,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_1,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.9760732
107,7,5730,-10853,6107,-10182,50-100,50-100,fragment,brown,,,107,V2.6,8a4f9147aa6a26c329eac8964dcf5f63,0.834915612,0.7,TRUE,4.875000503,4,TRUE,TRUE,7,1,MeeksBay_March232022_1_100_101-1240007.CSV,CC BY-NC,V2.6,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ae8e3f31c5c92bb13f46f765ae581410,4.821292794,win cowger and sebastian primpke,ftir,fibre_turf,"polymer, minerals, organic materials",reflectance_5_a12_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_turf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.962091515
108,8,5865,-3721,5855,-3767,100-200,100-200,fragment,brown,,,108,V2.7,ebf1dd888374033601efb9cb85b8b756,0.894088654,0.7,TRUE,5.092023522,4,TRUE,TRUE,8,1,MeeksBay_March232022_1_100_101-1240008.CSV,CC BY-NC,V2.7,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,249fcf13775ea28fef65507ee2a3d345,6.725586658,usda,ftir,soil,soil,107709xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.978506402
109,9,5993,-9942,6168,-8939,50-100,400-500,fiber/filament,translucent,,,109,V2.8,1d176bbb26b51fd2a03b065cbb7be3d2,0.843510315,0.7,TRUE,5.639586214,4,TRUE,TRUE,9,1,MeeksBay_March232022_1_100_101-1240009.CSV,CC BY-NC,V2.8,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,21d3e6e80f882ecc4b9918bfe540cb0c,15.43525715,"flopp, de frond et al. 2021",ftir,c7. blue fiber,polymers,c7. blue fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9:52:13,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.989168392
110,10,6366,-15778,6676,-15737,<50,<50,fragment,black,,,110,V2.9,0cf44371ef89034a93f3f8a465a6d0e7,0.731521357,0.7,TRUE,7.388704018,4,TRUE,TRUE,10,1,MeeksBay_March232022_1_100_101-1240010.CSV,CC BY-NC,V2.9,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8d4f7226a105bed56401e4def1be499e,53.95063367,win cowger and sebastian primpke,ftir,fur_yak,"polymer, minerals, organic materials",reflectance_5_d12_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,fur,fur_yak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,"polystyrenes (polyphenylethylenes, -methylstyrene)",0.916813554
111,11,6614,-16422,5161,-15191,50-100,100-200,fragment,brown,,,111,V2.10,94b2ccb77da25b58e8da3dd45ced8292,0.800029254,0.7,TRUE,4.150022001,4,TRUE,TRUE,11,1,MeeksBay_March232022_1_100_101-1240011.CSV,CC BY-NC,V2.10,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6634a1ff30ada25faa3c767e4fc0051d,8.046903816,"suja sukumaran, thermo fisher scientific",ftir,cellulose,"polymer, minerals, organic materials",46 suja,,,,,,,,,,,omnic correlation: 90,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.905512656
112,12,6615,-17139,5902,-18375,<50,50-100,fiber/filament,translucent,,,112,V2.11,3d4a7059e5c98338d8f0349f45a8ebd1,0.893813129,0.7,TRUE,10.05053337,4,TRUE,TRUE,12,1,MeeksBay_March232022_1_100_101-1240012.CSV,CC BY-NC,V2.11,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bb24c84d76d2ca8894a3a133c7f5866d,13.0886864,primpke et al. 2018,ftir,fibre cotton combers,"polymer, minerals, organic materials",44primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989125366
113,13,7256,-12907,8002,-12592,50-100,50-100,sphere/spheroid,yellow,,,113,V2.12,45e6b3d089c8f1eb3526bf27c9cdb633,0.847165483,0.7,TRUE,7.111316532,4,TRUE,TRUE,1,2,MeeksBay_March232022_1_100_101-1240013.CSV,CC BY-NC,V2.12,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a72a89a1d3b37713b8255a75abd1f8ae,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
114,14,7301,-14274,5908,-14113,50-100,300-400,fiber/filament,translucent,,,114,V2.13,892d681acd19e132a7f6a092a176f18c,0.792717763,0.7,TRUE,4.66178488,4,TRUE,TRUE,2,2,MeeksBay_March232022_1_100_101-1240014.CSV,CC BY-NC,V2.13,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,74920833e8f37f5f1cee62dff3006055,9.46425549,primpke et al. 2018,ftir,fibre grass,"polymer, minerals, organic materials",82primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.926263083
115,15,7422,-13162,6435,-11854,200-300,200-300,fragment,multi,white and brown base with black spots and legs,,115,V2.14,83fceb65d2940ed2cda16d484a09d944,0.840749535,0.7,TRUE,8.927982948,4,TRUE,TRUE,3,2,MeeksBay_March232022_1_100_101-1240015.CSV,CC BY-NC,V2.14,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,85aca2ac8591012e0b77e0c96fb890d5,7.355441771,kimmel_center,ftir,keratin peacock feather quill 100,"organic materials, minerals, archeology",./keratin peacock feather quill.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.482117,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/11/2012 17:01,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.902159702
116,16,7501,-18009,7919,-18363,50-100,50-100,film,translucent,,,116,V2.15,83e115134bdcd8afb1b87a0b68c913e0,0.688187485,0.7,FALSE,7.226447478,4,TRUE,FALSE,4,2,MeeksBay_March232022_1_100_101-1240016.CSV,CC BY-NC,V2.15,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f9f0d74e0550a878cf6bdf3006424352,19.88078676,win cowger and sebastian primpke,ftir,gum rosin,"polymer, minerals, organic materials",reflectance_3_h1_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,gum rosin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma-aldrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,other material,not plastic,,other material,0.985087158
117,17,7638,-16214,8683,-17115,50-100,100-200,fragment,brown,,,117,V2.16,7c49a42e5c2a33bb9937af3caeac5dc0,0.816301182,0.7,TRUE,6.047988847,4,TRUE,TRUE,5,2,MeeksBay_March232022_1_100_101-1240017.CSV,CC BY-NC,V2.16,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bef4b4a0ee6ba785faf557bf88bb67cd,11.55198052,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",atr_7_f8_2,,,,,,,,,atr,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.982270037
118,18,8165,-9257,8560,-9138,50-100,50-100,fragment,brown,,,118,V2.17,3ffc498c75f4d3ba2ea45530f27a934b,0.743826009,0.7,TRUE,6.754519367,4,TRUE,TRUE,6,2,MeeksBay_March232022_1_100_101-1240018.CSV,CC BY-NC,V2.17,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3d8b720c790b01fa420b3b574e7f1ce3,10.64521344,kimmel_center,ftir,res 11 boswellia sacra,"organic materials, minerals, archeology",./resin tree modern boswellia sacra.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 18:52:00,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.897596658
119,19,8781,-9216,8679,-8982,<50,50-100,fragment,brown,,,119,V2.18,d38fd6ca8fa51bcc0aa044add23b3826,0.819591971,0.7,TRUE,5.383205854,4,TRUE,TRUE,7,2,MeeksBay_March232022_1_100_101-1240019.CSV,CC BY-NC,V2.18,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5f614d0d030c4cf25e4b66a08611a5d2,339.7834272,kimmel_center,ftir,"wood tamarisk modern timna, israel","organic materials, minerals, archeology","./wood tamarisk modern timna, israel.dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/2/2007 9:39,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.988910223
120,20,8866,-16134,9752,-15843,50-100,100-200,fragment,brown,,,120,V2.19,53819175de66a8e77d3860a1df7a4be8,0.8931732,0.7,TRUE,6.544330392,4,TRUE,TRUE,8,2,MeeksBay_March232022_1_100_101-1240020.CSV,CC BY-NC,V2.19,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,286867f6ebc7079342d1cfc7690fba81,7.2828181,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112471
121,21,9045,-11019,8748,-11186,<50,300-400,fiber/filament,translucent,,,121,V2.20,ff50067961add842c05e998ac73943b9,0.849175621,0.7,TRUE,9.056434419,4,TRUE,TRUE,9,2,MeeksBay_March232022_1_100_101-1240021.CSV,CC BY-NC,V2.20,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,316d5e30850e378a979634ab6e0ece55,12.34456579,primpke et al. 2018,ftir,fibre cotton us pima,"polymer, minerals, organic materials",45primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989094839
122,22,9137,-14307,9500,-14818,<50,600-700,fiber/filament,translucent,,,122,V2.21,e42f6ddbda160f2a9b764f2a3475ce9e,0.820102377,0.7,TRUE,6.89064856,4,TRUE,TRUE,10,2,MeeksBay_March232022_1_100_101-1240022.CSV,CC BY-NC,V2.21,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0ff2889b609c9081e577351598bf104b,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
123,23,9141,-9830,8951,-9786,50-100,200-300,fragment,white ,,,123,V2.22,e42f6ddbda160f2a9b764f2a3475ce9e,0.821424169,0.7,TRUE,5.276156226,4,TRUE,TRUE,11,2,MeeksBay_March232022_1_100_101-1240023.CSV,CC BY-NC,V2.22,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,89302512370e005627bf30bd1d1e4daf,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
124,24,9847,-11157,9943,-11872,<50,500-600,fiber/filament,translucent,,,124,V2.23,fa9adae66b233d863a2f052f83a97d75,0.849193933,0.7,TRUE,9.797320606,4,TRUE,TRUE,12,2,MeeksBay_March232022_1_100_101-1240024.CSV,CC BY-NC,V2.23,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0c1ca4cef52a51580190be2810510ff5,10.19306544,primpke et al. 2018,ftir,fibre hemp fine,"polymer, minerals, organic materials",86primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989969847
